"YEAR","SERIAL","MONTH","CPSID","ASECFLAG","ASECWTH","STATEFIP","STATECENSUS","COUNTY","METFIPS","METRO","OWNERSHP","HHINCOME","PUBHOUS","RENTSUB","HEATSUB","HEATVAL","FOODSTMP","STAMPNO","STAMPMO","ATELUNCH","FAMINC","PERNUM","CPSIDP","CPSIDV","ASECWT","RELATE","AGE","SEX","RACE","MARST","BPL","YRIMMIG","CITIZEN","HISPAN","EMPSTAT","LABFORCE","OCC","IND","CLASSWKR","UHRSWORKT","UHRSWORK1","WHYUNEMP","EDUC","DIFFHEAR","DIFFEYE","DIFFMOB","OCCLY","INDLY","CLASSWLY","WORKLY","PENSION","FIRMSIZE","FTOTVAL","INCTOT","INCWAGE","INCBUS","INCFARM","INCSS","INCWELFR","INCRETIR","INCSSI","INCINT","INCDIVID","INCRENT","CTCCRD","ACTCCRD","ADJGINC","EITCRED","FEDTAX","FEDTAXAC","MARGTAX","STATETAX","STATAXAC","TAXINC","OFFPOV","MIGSTA1","WHYMOVE","MIGRATE1","PAIDGH","HIMCARENW","HIMCAIDNW","CAIDNW","VETLAST","UNION"
2024,50318,3,2.02413e+13,1,3096.02,47,62,0,27740,4,22,55300,1,1,1,0,2,4,12,2,100,2,2.02413e+13,2.02413e+14,3096.02,202,34,2,100,1,9900,0,1,0,10,2,7720,3470,21,40,40,0,73,1,1,1,4110,8680,22,2,1,9,55300,15000,15000,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,2,2,0,0
2024,51294,3,2.02302e+13,1,2220.83,47,62,0,34980,3,10,1e+05,0,0,1,0,1,0,0,99,842,1,2.02302e+13,2.02302e+14,2220.83,101,32,2,100,1,9900,0,1,0,34,1,0,0,0,999,999,0,92,1,1,1,0,0,0,1,0,0,1e+05,0,0,0,0,0,0,99999999,0,0,0,0,2000,0,1e+05,0,6236,6236,12,0,0,72300,2,99,0,1,0,1,1,1,0,0
2024,49802,3,2.02403e+13,1,3337.38,47,62,0,99998,1,10,102300,0,0,1,0,1,0,0,99,842,1,2.02403e+13,2.02403e+14,3337.38,101,53,1,100,1,9900,0,1,0,10,2,1430,3680,21,50,50,0,73,1,1,1,1430,3680,22,2,1,9,102300,75200,75000,0,0,0,0,99999999,0,200,0,0,0,0,102300,0,8512,8512,12,0,0,74600,2,99,0,1,21,1,1,1,11,0
2024,50561,3,2.02302e+13,1,1593.31,47,62,47093,28940,3,10,132002,0,0,1,0,1,0,0,99,842,2,2.02302e+13,2.02302e+14,1593.31,202,56,2,100,1,20000,2001,4,100,10,2,9620,7690,21,35,35,0,50,1,1,1,9620,7690,22,2,1,1,132002,49002,49000,0,0,0,0,99999999,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,22,1,1,1,0,0
2024,50098,3,2.02413e+13,1,1950.57,47,62,0,16860,3,10,140005,0,0,1,0,1,0,0,1,841,5,2.02413e+13,2.02413e+14,2073.8,301,4,1,100,6,9900,0,1,600,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,140005,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,51382,3,2.02302e+13,1,2270.73,47,62,0,34980,3,10,191705,0,0,1,0,1,0,0,0,842,1,2.02302e+13,2.02302e+14,2270.73,101,40,1,100,1,9900,0,1,0,10,2,4210,7770,14,997,997,0,111,1,1,1,4210,7770,14,2,1,2,191705,126555,126000,0,0,0,0,99999999,0,555,0,0,6000,0,191705,0,20344,20344,22,0,0,164005,2,99,0,1,0,1,1,1,0,0
2024,50425,3,2.02413e+13,1,1890.35,47,62,0,28700,4,22,12320,1,1,1,0,1,0,0,1,210,2,2.02413e+13,2.02413e+14,2403.77,301,5,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,12320,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,1,99,0,1,0,1,2,2,0,0
2024,49851,3,2.02401e+13,1,1415.65,47,62,0,99998,1,22,164421,1,1,1,0,1,0,0,0,710,4,2.02401e+13,2.02401e+14,2172.83,1001,43,2,100,4,9900,0,1,0,32,1,0,0,0,999,999,0,111,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,2,2,0,0
2024,50970,3,2.02312e+13,1,1334.28,47,62,47189,34980,3,22,71179,1,1,1,0,1,0,0,99,841,1,2.02312e+13,2.02312e+14,1334.28,101,75,2,100,5,9900,0,1,0,36,1,220,6991,13,999,999,0,123,1,2,1,220,6991,13,2,1,1,31179,31179,0,10000,0,21179,0,0,0,0,0,0,0,0,9294,0,0,0,0,0,0,0,2,99,0,1,21,2,1,1,0,0
2024,50204,3,2.02413e+13,1,2637.85,47,62,47125,17300,4,10,98753,0,0,1,0,1,0,0,99,841,2,2.02413e+13,2.02413e+14,2637.85,202,52,1,100,1,9900,0,1,200,10,2,7700,3291,21,997,997,0,91,1,1,1,7700,3291,22,2,1,9,98753,50301,50000,0,0,0,0,99999999,0,301,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,11,0
2024,49946,3,2.02413e+13,1,2167.4,47,62,0,99998,1,10,45000,0,0,1,0,2,3,4,2,740,4,2.02413e+13,2.02413e+14,1660.28,301,7,1,100,6,9900,0,1,100,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,45000,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,2,2,0,0
2024,50932,3,2.02413e+13,1,3609.44,47,62,0,32820,2,10,73068,0,0,1,0,1,0,0,0,842,2,2.02413e+13,2.02413e+14,2075.25,901,71,1,200,5,9900,0,1,0,36,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,73068,58068,0,0,0,24468,0,0,0,0,0,0,0,0,48159,0,3675,3675,12,0,0,32459,2,99,0,1,0,2,1,1,0,0
2024,51181,3,2.02402e+13,1,4812.01,47,62,0,34980,3,10,50000,0,0,1,0,1,0,0,99,830,3,2.02402e+13,2.02402e+14,4347.26,1260,36,2,100,6,9900,0,1,0,10,2,3930,7680,13,50,50,0,81,1,1,1,3930,7680,13,2,1,7,34000,34000,0,34000,0,0,0,99999999,0,0,0,0,0,0,31598,0,1484,1484,12,0,0,14198,2,99,0,1,0,1,1,1,0,0
2024,50639,3,2.02413e+13,1,1903.5,47,62,47093,28940,3,10,315050,0,0,1,0,1,0,0,2,843,1,2.02413e+13,2.02413e+14,1903.5,101,57,1,100,1,9900,0,1,0,1,0,0,0,26,999,999,0,111,0,0,0,440,7460,22,2,1,9,315050,250870,220200,0,0,0,0,99999999,0,5670,25000,0,2500,0,315050,0,44632,44632,24,0,0,260760,2,99,0,1,21,1,1,1,0,0
2024,50817,3,2.02403e+13,1,2711.15,47,62,0,32820,2,10,171000,0,0,1,0,1,0,0,1,842,6,2.02403e+13,2.02403e+14,1887.26,901,2,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,64200,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,50650,3,2.02301e+13,1,1321.75,47,62,0,28940,3,10,131600,0,0,1,0,2,1,12,99,843,4,2.02301e+13,2.02301e+14,2928.41,1241,38,1,100,4,9900,0,1,100,10,2,4200,7690,21,40,40,0,81,1,1,1,4200,7690,22,2,1,2,45000,45000,45000,0,0,0,0,99999999,0,0,0,0,0,0,45000,0,3518,3518,12,0,0,31150,2,99,0,1,0,1,1,1,0,0
2024,49768,3,2.02302e+13,1,1456.23,47,62,0,99998,1,21,18204,1,1,2,500,2,1,12,99,470,1,2.02302e+13,2.02302e+14,1456.23,101,68,2,200,6,9900,0,1,0,36,1,0,0,0,999,999,0,81,1,1,1,0,0,0,1,0,0,18204,18204,0,0,0,18204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,0,0
2024,50067,3,2.02401e+13,1,2187.43,47,62,0,16860,2,10,190755,0,0,1,0,1,0,0,0,842,3,2.02401e+13,2.02401e+14,2160.26,301,12,1,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,190755,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,50840,3,2.02403e+13,1,2853.63,47,62,0,32820,3,10,125000,0,0,1,0,1,0,0,0,842,2,2.02403e+13,2.02403e+14,2853.63,202,53,2,200,1,9900,0,1,0,10,2,3255,6991,21,40,40,0,111,1,1,1,3255,6991,22,2,1,9,125000,50000,50000,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,50989,3,2.02413e+13,1,2133,47,62,0,34980,3,10,158069,0,0,1,0,1,0,0,0,841,2,2.02413e+13,2.02413e+14,2133,202,34,1,100,1,9900,0,1,0,10,2,7700,570,21,40,40,0,91,1,1,1,7700,2670,22,2,1,8,158069,113514,1e+05,0,0,0,0,99999999,0,13514,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,51235,3,2.02403e+13,1,2777.56,47,62,0,34980,3,10,114101,0,0,1,0,1,0,0,6,841,5,2.02403e+13,2.02403e+14,2028.99,301,11,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,55001,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,49840,3,2.02313e+13,1,1553.75,47,62,0,99998,1,10,219401,0,0,1,0,1,0,0,0,842,1,2.02313e+13,2.02313e+14,1553.75,101,32,1,100,1,9900,0,1,0,12,2,3255,7970,21,997,997,0,91,1,1,1,3255,8191,27,2,2,9,219401,99400,99000,0,0,0,0,99999999,0,400,0,0,4000,0,219401,0,28712,28712,24,0,0,191301,2,99,0,1,22,1,1,1,0,0
2024,50886,3,2.02413e+13,1,3294.68,47,62,0,32820,3,22,135911,1,1,1,0,1,0,0,2,830,2,2.02413e+13,2.02413e+14,3294.68,202,32,2,200,1,60031,2021,5,0,34,1,0,0,0,999,999,0,125,1,1,1,0,0,0,1,0,0,135911,10,0,0,0,0,0,99999999,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,51089,3,2.02302e+13,1,2270.73,47,62,0,34980,2,10,51131,0,0,1,0,1,0,0,0,842,2,2.02302e+13,2.02302e+14,2270.73,202,42,2,100,1,9900,0,1,0,10,2,735,6780,21,45,45,0,111,1,1,1,0,0,0,1,0,0,51131,131,0,0,0,0,0,99999999,0,131,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,10,1,1,1,0,0
2024,51425,3,2.02413e+13,1,2189.53,47,62,0,34980,3,10,29140,0,0,1,0,2,1,12,99,470,4,2.02413e+13,2.02413e+14,2412.8,901,0,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,29140,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,1,0,0,0,0,1,2,2,0,0
2024,50184,3,2.02312e+13,1,3336.62,47,62,47125,17300,4,10,134902,0,0,1,0,1,0,0,99,842,5,2.02312e+13,2.02312e+14,2982.1,501,78,2,100,5,9900,0,1,0,36,1,0,0,0,999,999,0,111,1,1,1,0,0,0,1,0,0,134902,20040,0,0,0,20040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,0,0
2024,50016,3,2.02403e+13,1,2071.43,47,62,0,99998,1,10,12500,0,0,1,0,1,0,0,1,210,3,2.02403e+13,2.02403e+14,1315.17,301,3,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,12500,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,1,99,0,1,0,1,2,2,0,0
2024,50637,3,2.02413e+13,1,1917.18,47,62,47093,28940,2,22,64400,2,0,2,900,1,0,0,4,820,2,2.02413e+13,2.02413e+14,1593.49,301,15,1,200,6,9900,0,1,0,34,1,0,0,0,999,999,0,30,1,1,1,0,0,0,1,0,0,64400,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,2,2,0,0
2024,50425,3,2.02413e+13,1,1890.35,47,62,0,28700,4,22,12320,1,1,1,0,1,0,0,1,210,1,2.02413e+13,2.02413e+14,1890.35,101,38,2,100,6,9900,0,1,0,10,2,5400,8980,21,40,40,0,73,1,1,1,5400,8980,22,2,1,5,12320,12320,12320,0,0,0,0,99999999,0,0,0,0,0,1473,12320,3995,0,-5468,0,0,0,0,1,99,0,1,0,1,2,2,0,0
2024,49832,3,2.02301e+13,1,2237.31,47,62,0,99998,1,10,98700,0,0,1,0,1,0,0,0,841,3,2.02301e+13,2.02301e+14,1989.06,301,5,1,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,98700,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,50413,3,2.02302e+13,1,3426.06,47,62,0,28700,4,10,190662,0,0,1,0,1,0,0,99,842,1,2.02302e+13,2.02302e+14,3426.06,101,26,1,100,6,9900,0,1,0,10,2,230,7870,21,15,15,0,111,1,1,1,230,7870,22,2,2,9,190662,22050,10000,0,0,0,0,99999999,0,50,0,0,0,0,10050,581,0,-581,0,0,0,0,2,99,0,1,21,1,1,1,0,0
2024,49851,3,2.02401e+13,1,1415.65,47,62,0,99998,1,22,164421,1,1,1,0,1,0,0,0,710,2,2.02401e+13,2.02401e+14,1415.65,202,63,1,100,1,9900,0,1,0,10,2,8620,680,21,40,40,0,73,1,1,1,8610,7071,22,2,1,9,164421,119421,106951,0,0,0,0,0,0,5270,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,50382,3,2.02301e+13,1,4194.97,47,62,0,28700,4,10,150597,0,0,1,0,1,0,0,99,842,1,2.02301e+13,2.02301e+14,4194.97,101,36,1,100,1,9900,0,1,0,10,2,3820,9470,27,38,38,0,123,1,1,1,3820,9470,27,2,3,9,150597,93079,80000,0,0,0,0,99999999,0,579,0,12500,0,0,150597,0,17652,17652,22,0,0,122897,2,99,0,1,21,1,1,1,12,0
2024,50040,3,2.02212e+13,1,1654.68,47,62,0,16860,3,10,90610,0,0,1,0,1,0,0,0,830,2,2.02212e+13,2.02212e+14,1654.68,202,37,1,100,1,9900,0,1,0,10,2,2100,7270,21,40,40,0,124,1,1,1,2100,7270,22,2,1,1,90610,90100,90000,0,0,0,0,99999999,0,100,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,21,1,1,1,12,1
2024,51234,3,2.02212e+13,1,3962.91,47,62,0,34980,3,10,116794,0,0,1,0,1,0,0,99,841,2,2.02212e+13,2.02212e+14,3962.91,202,40,1,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,123,1,1,1,0,0,0,1,0,0,116794,16789,0,0,0,16488,0,99999999,0,1,300,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,0,0
2024,50885,3,2.02413e+13,1,3129.27,47,62,0,32820,3,10,203310,0,0,1,0,1,0,0,1,842,1,2.02413e+13,2.02413e+14,3129.27,101,47,1,100,1,9900,0,1,0,10,2,4465,9080,21,50,50,0,81,1,1,1,4465,9080,22,2,3,9,203310,202800,2e+05,0,0,0,0,99999999,0,2700,100,0,2000,0,203310,0,27242,27242,22,0,0,175610,2,99,0,1,21,1,1,1,0,0
2024,50888,3,2.02413e+13,1,4692.82,47,62,0,32820,2,22,62034,1,1,1,0,1,0,0,99,820,2,2.02413e+13,2.02413e+14,4692.82,1116,33,1,100,6,9900,0,1,0,10,2,9005,6390,21,40,40,0,81,1,1,1,9005,6390,22,2,2,9,60032,60032,60002,0,0,0,0,99999999,0,30,0,0,0,0,60032,0,5468,5468,22,0,0,46182,2,99,0,1,21,1,1,1,0,0
2024,50053,3,2.02402e+13,1,1667.18,47,62,0,16860,2,22,97500,1,1,1,0,1,0,0,2,842,1,2.02402e+13,2.02402e+14,1667.18,101,32,2,100,4,9900,0,1,0,10,2,5420,7580,21,70,40,0,81,1,1,1,5420,7580,22,2,3,9,97500,97500,95000,0,0,0,0,99999999,0,2000,500,0,6000,0,97500,0,3340,3340,22,0,0,76700,2,99,0,1,0,1,1,1,0,0
2024,49788,3,2.02303e+13,1,2995.28,47,62,0,99998,1,10,44815,0,0,1,0,1,0,0,99,830,1,2.02303e+13,2.02303e+14,2995.28,101,78,1,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,81,1,1,1,0,0,0,1,0,0,44815,24405,0,0,0,24396,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,8,0
2024,51215,3,2.02312e+13,1,2051.81,47,62,0,34980,3,10,12000,0,0,1,0,1,0,0,99,730,1,2.02312e+13,2.02312e+14,2051.81,101,74,1,200,5,9900,0,1,0,36,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,12000,12000,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,1,0,2,1,1,0,0
2024,50769,3,2.02403e+13,1,1921.59,47,62,0,32820,2,10,144290,0,0,1,0,1,0,0,99,740,1,2.02403e+13,2.02403e+14,1921.59,101,72,2,200,5,9900,0,1,0,36,1,0,0,0,999,999,0,111,1,1,2,0,0,0,1,0,0,144290,33290,0,0,0,30779,0,0,0,2511,0,0,0,0,2511,0,0,0,0,0,0,0,2,99,0,1,22,2,1,1,0,0
2024,50429,3,2.02413e+13,1,3402.07,47,62,0,28700,4,10,56213,0,0,1,0,1,0,0,0,820,2,2.02413e+13,2.02413e+14,2928.46,301,13,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,56213,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,51,4,5,0,1,1,1,0,0
2024,49838,3,2.02402e+13,1,2780.66,47,62,0,99998,1,10,48515,0,0,1,0,1,0,0,99,710,2,2.02402e+13,2.02402e+14,2780.66,202,85,1,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,73,2,1,2,0,0,0,1,0,0,48515,30720,0,0,0,30720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,0,0
2024,50733,3,2.02402e+13,1,3991.84,47,62,0,32820,3,10,19800,0,0,1,0,1,0,0,99,500,1,2.02402e+13,2.02402e+14,3991.84,101,77,2,100,5,9900,0,1,0,36,1,0,0,0,999,999,0,111,1,1,2,0,0,0,1,0,0,19800,19800,0,0,0,1800,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,2,2,0,0
2024,50328,3,2.02312e+13,1,3246.42,47,62,0,27740,4,10,51447,0,0,1,0,1,0,0,99,730,1,2.02312e+13,2.02312e+14,3246.42,101,64,2,100,5,9900,0,1,0,36,1,0,0,0,999,999,0,123,1,1,1,0,0,0,1,0,0,51447,51447,0,0,0,20700,0,0,0,5047,0,0,0,0,50529,0,4181,4181,12,0,0,36679,2,99,0,1,0,1,1,1,0,0
2024,50376,3,2.02403e+13,1,2456.72,47,62,0,28700,4,22,13001,1,1,1,0,2,1,12,99,470,1,2.02403e+13,2.02403e+14,2456.72,101,64,1,100,4,9900,0,1,0,10,2,4700,4971,21,24,24,0,73,1,1,1,4700,4971,22,2,2,9,13001,13001,13000,0,0,0,0,0,0,1,0,0,0,0,13001,355,0,-355,0,0,0,0,1,99,0,1,0,1,1,1,0,0
2024,49844,3,2.02303e+13,1,1729.44,47,62,0,99998,1,10,95075,0,0,1,0,1,0,0,2,841,4,2.02303e+13,2.02303e+14,2132.98,301,17,1,100,6,9900,0,1,0,34,1,0,0,0,999,999,0,60,1,1,1,0,0,0,1,0,0,95075,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,51168,3,2.02413e+13,1,3248.88,47,62,0,34980,2,22,75000,1,1,1,0,1,0,0,99,841,2,2.02413e+13,2.02413e+14,3248.88,202,32,2,651,1,52100,2024,5,0,34,1,0,0,0,999,999,0,111,1,1,1,0,0,0,1,0,0,75000,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,51161,3,2.02413e+13,1,2234.17,47,62,0,34980,2,10,230156,0,0,1,0,1,0,0,99,843,3,2.02413e+13,2.02413e+14,2229.43,301,2,1,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,230156,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,50843,3,2.02402e+13,1,4902.66,47,62,0,32820,3,10,224797,0,0,1,0,1,0,0,99,843,2,2.02402e+13,2.02402e+14,4563.6,701,19,1,100,6,9900,0,1,0,10,2,4020,8680,21,15,15,0,73,1,1,1,0,0,0,1,0,0,224797,1,0,0,0,0,0,99999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,50247,3,2.02403e+13,1,2798.87,47,62,0,17420,4,22,24628,1,1,1,0,1,0,0,99,600,1,2.02403e+13,2.02403e+14,2798.87,101,73,1,100,5,9900,0,1,0,36,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,24628,24628,0,0,0,24408,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,8,0
2024,50102,3,2.02402e+13,1,1787.72,47,62,0,16860,3,22,44770,2,0,1,0,2,2,12,99,710,3,2.02402e+13,2.02402e+14,1571.34,301,23,2,100,6,9900,0,1,0,32,1,0,0,0,999,999,0,73,1,1,2,0,0,0,1,0,0,44770,6000,0,0,0,0,0,99999999,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,10,3,0,1,2,2,0,0
2024,50707,3,2.02303e+13,1,2403.27,47,62,0,32820,2,10,79736,0,0,1,0,1,0,0,2,830,4,2.02303e+13,2.02303e+14,2911.63,301,17,1,200,6,9900,0,1,0,34,1,0,0,0,999,999,0,40,1,1,1,0,0,0,1,0,0,79736,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,10,3,0,1,1,1,0,0
2024,49725,3,2.02303e+13,1,1622.17,47,62,0,99998,1,22,10248,2,0,2,255,2,1,12,99,430,1,2.02303e+13,2.02303e+14,1622.17,101,62,2,200,4,9900,0,1,0,36,1,0,0,0,999,999,0,50,1,1,1,0,0,0,1,0,0,10248,10248,0,0,0,7848,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,1,99,0,1,0,2,1,1,0,0
2024,51189,3,2.02403e+13,1,2711.15,47,62,0,34980,3,10,134007,0,0,1,0,1,0,0,0,740,5,2.02403e+13,2.02403e+14,2777.56,301,30,2,100,6,9900,0,1,0,10,2,5140,7280,13,30,30,0,73,1,1,1,2006,8090,22,2,3,7,69000,60600,60000,0,0,0,0,99999999,0,600,0,0,2000,0,60600,0,2462,2462,12,0,0,39800,2,99,0,1,21,1,1,1,0,0
2024,50415,3,2.02212e+13,1,3487.02,47,62,0,28700,4,22,30007,1,1,1,0,1,0,0,99,710,1,2.02212e+13,2.02212e+14,3487.02,101,67,2,100,4,9900,0,1,0,36,1,0,0,0,999,999,0,81,1,1,1,0,0,0,1,0,0,30007,30007,0,0,0,30000,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,0,0
2024,50284,3,2.02312e+13,1,3356.73,47,62,0,17420,4,10,115360,0,0,1,0,1,0,0,99,843,2,2.02312e+13,2.02312e+14,3356.73,202,60,1,100,1,9900,0,1,0,12,2,6442,770,14,55,55,0,91,1,1,1,6442,770,14,2,1,1,115360,60180,60000,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,51158,3,2.02413e+13,1,2384.66,47,62,0,34980,2,10,99304,0,0,1,0,1,0,0,99,830,1,2.02413e+13,2.02413e+14,2384.66,101,73,2,200,1,9900,0,1,0,36,1,0,0,0,999,999,0,124,1,1,1,5860,9170,22,2,1,9,99304,39304,17300,0,0,22004,0,0,0,0,0,0,0,0,92457,0,6971,6971,12,0,0,61757,2,99,0,1,0,2,1,1,0,0
2024,50582,3,2.02401e+13,1,2555.01,47,62,47093,28940,2,10,94200,0,0,1,0,1,0,0,99,841,2,2.02401e+13,2.02401e+14,2672.18,301,64,2,100,4,9900,0,1,0,10,2,9005,4690,21,40,40,0,73,1,1,1,9005,4690,22,2,1,9,71200,28000,28000,0,0,0,0,0,0,0,0,0,0,0,28000,0,1478,1478,12,0,0,14150,2,99,0,1,0,1,1,1,0,0
2024,50348,3,2.02312e+13,1,1720.05,47,62,0,27740,4,22,56000,1,1,1,0,1,0,0,99,820,2,2.02312e+13,2.02312e+14,1720.05,202,58,1,200,1,9900,0,1,0,12,2,9130,6170,13,60,60,0,73,1,1,2,9130,6170,13,2,1,1,56000,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,50273,3,2.02401e+13,1,2172.83,47,62,0,17420,4,10,153953,0,0,1,0,1,0,0,0,842,3,2.02401e+13,2.02401e+14,2406.11,301,18,2,100,6,9900,0,1,0,10,2,5240,5170,21,10,10,0,71,1,1,1,5240,5170,22,2,2,9,153953,192,187,0,0,0,0,99999999,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,51319,3,2.02313e+13,1,2343.42,47,62,0,34980,3,10,128699,0,0,1,0,1,0,0,1,843,4,2.02313e+13,2.02313e+14,1489.41,301,3,1,100,6,9900,0,1,612,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,128699,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,50959,3,2.02313e+13,1,2343.56,47,62,47165,34980,3,10,115558,0,0,1,0,1,0,0,99,842,1,2.02313e+13,2.02313e+14,2343.56,101,65,1,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,81,1,1,1,0,0,0,1,0,0,115558,25979,0,0,0,25979,0,0,0,0,0,0,0,0,103212,0,8441,8441,12,0,0,74012,2,99,0,1,0,2,1,1,0,0
